i15#1
key,lat,lon,ts,bike,childCheckBox,trailerCheckBox,pLoc,incident,i1,i2,i3,i4,i5,i6,i7,i8,i9,scary,desc,i10
0,52.531475,13.412945,1584273895007,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,0
1,52.531623,13.413021,1584273898136,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,0
2,52.531717,13.413078,1584273901141,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,0
3,52.532047,13.413305,1584273910147,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,0

===================
i15#1
lat,lon,X,Y,Z,timeStamp,acc,a,b,c
,,0.930176,-2.096525,-5.106481,1584273917361,,,,
,,0.547207,-0.793001,-9.441162,1584273917461,,,,
,,1.237008,0.427346,-9.680988,1584273917560,,,,
,,0.262948,-0.070932,-5.794575,1584273917661,,,,
,,1.053868,0.360570,-7.288818,1584273917761,,,,
,,-0.870001,-0.082244,-8.085187,1584273917861,,,,
,,-0.124227,0.298185,-9.538839,1584273917961,,,,
,,0.990385,-0.407817,-7.806471,1584273918061,,,,
,,-0.686178,-0.446771,-7.313966,1584273918160,,,,
,,-0.060414,-0.760888,-8.278160,1584273918261,,,,
