i15#1
key,lat,lon,ts,bike,childCheckBox,trailerCheckBox,pLoc,incident,i1,i2,i3,i4,i5,i6,i7,i8,i9,scary,desc,i10
0,52.517732,13.436393,1584269398000,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,0
1,52.518354,13.430803,1584269459000,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,0
2,52.518373,13.430599,1584269462000,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,0
3,52.518418,13.430297,1584269466000,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,0

===================
i15#1
lat,lon,X,Y,Z,timeStamp,acc,a,b,c
,,-0.172317,-1.898836,-9.499556,1584269387761,,,,
,,-0.492710,-2.238530,-9.553139,1584269387861,,,,
,,-0.218890,-2.081047,-10.258772,1584269387961,,,,
,,-0.379900,-1.867257,-9.951027,1584269388062,,,,
,,-0.448867,-2.142974,-8.005832,1584269388162,,,,
,,-0.175181,-2.552886,-8.765771,1584269388262,,,,
,,-0.223620,-2.356205,-8.135303,1584269388361,,,,
,,0.250589,-2.377256,-7.946041,1584269388461,,,,
,,-0.051318,-2.557966,-7.297644,1584269388561,,,,
,,0.159049,-2.994194,-7.397537,1584269388663,,,,
,,0.475875,-2.339969,-9.620509,1584269388761,,,,
,,0.212952,-2.426739,-9.030706,1584269388861,,,,
,,0.117735,-2.248494,-9.753697,1584269388961,,,,
,,-0.014640,-2.220897,-9.834644,1584269389061,,,,
52.517680,13.437192,-0.080947,-2.016741,-9.935165,1584269389162,12.001812,-0.415660,0.393697,-0.361135
,,-0.131956,-1.885589,-9.939461,1584269389263,,,,
,,-0.053903,-2.043970,-10.095032,1584269389362,,,,
,,-0.088446,-1.677058,-9.800011,1584269389463,,,,
,,-0.100990,-1.789818,-9.629680,1584269389562,,,,
,,-0.014086,-2.012241,-9.526679,1584269389662,,,,
,,0.120859,-2.015923,-9.943248,1584269389762,,,,
,,0.231459,-1.958348,-9.731069,1584269389862,,,,
,,0.134066,-1.936179,-9.718156,1584269389962,,,,
,,0.361583,-1.710633,-9.955358,1584269390062,,,,
,,0.379186,-1.897808,-9.808473,1584269390162,,,,
,,0.627914,-1.590058,-10.159339,1584269390261,,,,
,,0.239422,-1.738724,-9.205332,1584269390361,,,,
,,0.124895,-1.845617,-9.482107,1584269390461,,,,
,,-0.119197,-1.811787,-9.398341,1584269390561,,,,
,,-0.601993,-2.148477,-9.120484,1584269390661,,,,
,,-0.616418,-1.958368,-9.259465,1584269390761,,,,
,,-0.721036,-2.020693,-8.960317,1584269390861,,,,
,,-0.211216,-1.984334,-9.395292,1584269390962,,,,
,,-0.077110,-1.827160,-9.528740,1584269391061,,,,
,,0.068842,-1.938364,-9.333481,1584269391162,,,,
,,0.126033,-2.080793,-9.189106,1584269391262,,,,
,,0.215696,-2.055256,-9.412901,1584269391362,,,,
,,-0.166399,-1.906480,-9.685973,1584269391462,,,,
,,-0.570848,-2.085583,-9.183019,1584269391562,,,,
,,-0.645323,-1.954047,-9.343804,1584269391662,,,,
,,-0.555036,-2.068294,-9.375514,1584269391762,,,,
,,-0.138118,-1.992212,-9.848804,1584269391862,,,,
,,0.002041,-2.230911,-9.570598,1584269391961,,,,
,,0.379950,-2.251623,-9.305484,1584269392062,,,,
,,0.348151,-2.034873,-9.922496,1584269392162,,,,
52.517690,13.436905,0.328647,-2.232981,-9.256291,1584269392262,8.001208,0.350730,0.637871,-0.256742
,,0.403182,-2.068379,-9.459833,1584269392362,,,,
,,0.289952,-2.034928,-9.486084,1584269392462,,,,
,,0.018691,-2.077809,-9.228494,1584269392562,,,,
,,-0.054821,-1.845936,-9.922356,1584269392662,,,,
,,-0.019574,-2.030478,-9.499610,1584269392762,,,,
,,-0.225880,-1.837559,-10.441936,1584269392862,,,,
,,-0.286983,-2.029759,-9.852487,1584269392962,,,,
,,-0.596041,-2.018228,-9.577868,1584269393062,,,,
,,-0.671529,-1.481873,-10.205283,1584269393162,,,,
,,-0.641740,-1.980102,-9.206829,1584269393262,,,,
,,-0.303155,-1.814956,-9.718650,1584269393362,,,,
,,-0.296364,-2.047412,-9.126566,1584269393462,,,,
,,-0.509865,-1.862048,-9.296573,1584269393562,,,,
,,-0.471140,-1.972383,-9.197309,1584269393662,,,,
,,-0.273177,-2.285482,-9.028455,1584269393762,,,,
,,-0.482023,-2.482298,-7.808233,1584269393862,,,,
,,-0.820963,-2.730203,-7.611741,1584269393962,,,,
,,-0.980726,-2.546514,-7.014498,1584269394062,,,,
,,-0.575064,-1.947760,-8.845705,1584269394162,,,,
,,-0.813189,-1.738999,-8.721179,1584269394262,,,,
,,-1.495974,-2.377965,-6.629105,1584269394362,,,,
,,-1.690704,-1.776301,-8.680314,1584269394463,,,,
,,-1.262739,-1.288525,-8.879924,1584269394562,,,,
,,-0.873469,-1.311777,-9.675604,1584269394662,,,,
,,-1.155662,-2.532404,-6.682389,1584269394763,,,,
,,-0.588945,-2.739104,-6.757947,1584269394863,,,,
,,-0.091724,-1.829925,-9.353185,1584269394962,,,,
,,0.211440,-1.965153,-8.803897,1584269395062,,,,
,,-0.140418,-2.222793,-8.806841,1584269395162,,,,
52.517718,13.436560,-0.580553,-2.516687,-8.462522,1584269395262,8.001208,0.525896,-0.264983,-0.246727
,,-0.327195,-1.378773,-8.859971,1584269395362,,,,
,,-0.766805,-1.654479,-8.946546,1584269395463,,,,
,,-0.656425,-1.942186,-8.532656,1584269395562,,,,
,,-0.193343,-1.864533,-8.340167,1584269395662,,,,
,,-0.129097,-1.777050,-8.205771,1584269395764,,,,
,,0.177226,-1.650538,-8.893591,1584269395863,,,,
,,-0.022089,-2.088612,-9.400197,1584269395962,,,,
,,0.475227,-1.790581,-9.652498,1584269396063,,,,
,,0.220207,-1.859149,-9.460816,1584269396162,,,,
,,-0.396236,-2.148313,-8.639200,1584269396263,,,,
,,-0.239148,-1.358590,-9.949121,1584269396363,,,,
,,0.188433,-1.684582,-9.150781,1584269396463,,,,
,,0.091041,-1.459759,-10.465168,1584269396563,,,,
,,0.178309,-1.323802,-10.301288,1584269396663,,,,
,,0.235176,-1.168819,-10.371647,1584269396763,,,,
,,0.334195,-0.731993,-11.641417,1584269396863,,,,
,,0.083731,-1.715792,-9.832473,1584269396963,,,,
,,-0.195763,-1.184018,-9.731383,1584269397063,,,,
,,-0.000274,-1.238784,-8.860390,1584269397163,,,,
,,-0.267574,-1.338796,-8.598140,1584269397263,,,,
,,-0.327454,-1.191557,-8.453626,1584269397364,,,,
,,-0.317515,-1.503873,-8.345276,1584269397463,,,,
,,-0.337897,-1.273761,-8.530625,1584269397564,,,,
,,-0.286809,-1.249586,-8.888506,1584269397664,,,,
,,-0.030512,-1.304018,-9.469628,1584269397764,,,,
,,-0.032862,-1.488724,-9.721185,1584269397864,,,,
,,-0.038315,-1.458936,-9.841075,1584269397964,,,,
,,-0.122111,-1.065215,-10.471724,1584269398064,,,,
,,0.770243,-0.216864,-14.110053,1584269398163,,,,
52.517732,13.436393,1.616384,-0.008218,-14.885605,1584269398263,8.001208,6.033964,-5.962578,0.358089
,,1.182471,1.322864,-14.795657,1584269398364,,,,
,,2.332235,2.274001,-16.683017,1584269398464,,,,
,,1.852104,2.826457,-18.957543,1584269398564,,,,
,,1.661570,2.664494,-18.412790,1584269398665,,,,
,,1.240810,1.198433,-15.238990,1584269398764,,,,
,,0.256537,1.512036,-14.383260,1584269398864,,,,
,,0.479109,-0.267529,-13.783302,1584269398964,,,,
,,-0.607547,-1.289154,-11.543236,1584269399064,,,,
,,0.151300,-1.497701,-9.244381,1584269399164,,,,
,,0.230201,-1.521571,-9.155716,1584269399264,,,,
,,-0.179996,-1.098476,-8.837807,1584269399363,,,,
,,-0.012090,-1.703193,-8.956385,1584269399466,,,,
,,-0.251552,-1.386507,-9.184446,1584269399564,,,,
,,-0.294642,-1.036769,-9.503827,1584269399665,,,,
,,-0.298978,-1.110935,-9.537127,1584269399765,,,,
,,-0.253413,-1.588028,-9.540850,1584269399865,,,,
,,0.023706,-0.880065,-9.928364,1584269399965,,,,
,,-0.269195,-0.922107,-9.654513,1584269400065,,,,
,,-0.012304,-0.239712,-10.818353,1584269400164,,,,
,,0.062854,0.132455,-10.118139,1584269400265,,,,
,,0.046299,-0.190828,-10.525168,1584269400365,,,,
,,0.179307,0.377700,-10.153171,1584269400463,,,,
,,0.036888,-0.023466,-9.587757,1584269400565,,,,
,,0.306872,-0.048045,-10.009241,1584269400665,,,,
,,0.251662,-0.503822,-9.036793,1584269400765,,,,
,,0.107252,-0.858714,-9.744666,1584269400866,,,,
,,0.148177,-0.904734,-9.416678,1584269400964,,,,
,,0.263522,-0.818797,-9.713845,1584269401065,,,,
,,0.468755,-0.847887,-10.228315,1584269401166,,,,
52.517760,13.436188,0.190189,-0.564985,-10.215522,1584269401264,8.001208,-0.499741,-0.180408,-0.075459
,,-0.001497,-0.938094,-9.727881,1584269401365,,,,
,,0.122785,-0.792547,-9.752300,1584269401466,,,,
,,0.090731,-0.509261,-10.191247,1584269401566,,,,
,,-0.110331,-1.078672,-10.010673,1584269401664,,,,
,,-0.315419,-0.936947,-9.704180,1584269401765,,,,
,,-0.253618,-1.143951,-9.773850,1584269401866,,,,
,,-0.144250,-1.018198,-10.297975,1584269401966,,,,
,,-0.120120,-0.989093,-10.188917,1584269402066,,,,
,,-0.237706,-1.614842,-9.102182,1584269402166,,,,
,,-0.321037,-1.201157,-9.856254,1584269402266,,,,
,,-0.151630,-1.255025,-10.192270,1584269402365,,,,
,,-0.068413,-0.641341,-10.809062,1584269402466,,,,
,,-0.116373,-0.476833,-10.643751,1584269402566,,,,
,,-0.560355,-0.042212,-11.821936,1584269402666,,,,
,,-0.076147,-0.128677,-12.670781,1584269402766,,,,
,,-0.050320,0.010383,-14.312173,1584269402866,,,,
,,-0.270053,0.276246,-14.666810,1584269402966,,,,
,,-0.021376,-0.362875,-13.902789,1584269403066,,,,
,,-0.156085,-0.294637,-13.918132,1584269403167,,,,
,,0.082952,-1.068837,-12.741609,1584269403266,,,,
,,-0.121218,-0.641895,-12.940540,1584269403366,,,,
,,0.139535,-0.897568,-10.127974,1584269403466,,,,
,,0.301154,-0.939496,-10.222547,1584269403566,,,,
,,0.105665,-1.011312,-10.304881,1584269403666,,,,
,,0.315075,-1.276770,-9.846200,1584269403766,,,,
,,0.369008,-0.980032,-10.334325,1584269403868,,,,
,,0.330004,-0.997102,-10.223630,1584269403966,,,,
,,0.309267,-0.987192,-10.758328,1584269404066,,,,
,,0.020133,-1.318698,-10.047361,1584269404167,,,,
52.517802,13.435932,-0.035416,-1.330164,-10.335722,1584269404265,8.001208,-0.086155,-0.016669,-0.442523
,,0.194725,-1.125849,-10.465302,1584269404367,,,,
,,0.195893,-1.344404,-9.859053,1584269404467,,,,
,,0.132290,-1.268747,-9.496527,1584269404567,,,,
,,0.109547,-1.284848,-9.343859,1584269404667,,,,
,,0.291913,-1.422597,-9.623707,1584269404767,,,,
,,0.504661,-0.987506,-9.412721,1584269404867,,,,
,,0.368549,-1.084515,-9.330712,1584269404967,,,,
,,0.366777,-1.125385,-9.797865,1584269405067,,,,
,,0.419827,-1.195833,-10.170665,1584269405167,,,,
,,0.375130,-1.462938,-9.488968,1584269405267,,,,
,,0.435694,-1.166963,-9.467308,1584269405368,,,,
,,0.006676,-1.534479,-9.514490,1584269405468,,,,
,,-0.224309,-1.416489,-9.986064,1584269405566,,,,
