i15#1
key,lat,lon,ts,bike,childCheckBox,trailerCheckBox,pLoc,incident,i1,i2,i3,i4,i5,i6,i7,i8,i9,scary,desc,i10
0,52.522023,13.408264,1584269891999,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,0
1,52.521893,13.408023,1584269894999,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,0
2,52.519246,13.402824,1584270014999,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,0
3,52.517272,13.390006,1584270173999,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,0
4,52.516640,13.380917,1584270301000,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,0

===================
i15#1
lat,lon,X,Y,Z,timeStamp,acc,a,b,c
,,-0.179721,-2.248165,-8.518995,1584269851604,,,,
,,-0.162981,-2.056469,-8.385417,1584269851704,,,,
,,0.022997,-2.308844,-8.089847,1584269851804,,,,
,,0.021790,-2.190719,-8.793708,1584269851904,,,,
,,-0.202978,-2.121114,-9.213595,1584269852004,,,,
,,0.057356,-2.322071,-9.604368,1584269852104,,,,
,,-0.020797,-2.276571,-9.668499,1584269852203,,,,
,,-0.132889,-2.144181,-9.658091,1584269852304,,,,
,,-0.196871,-1.982023,-10.003877,1584269852404,,,,
,,-0.232462,-1.814971,-9.678868,1584269852503,,,,
,,-0.046204,-1.915372,-9.334793,1584269852603,,,,
,,-0.058967,-1.731729,-9.239906,1584269852703,,,,
,,-0.185614,-1.747581,-9.053274,1584269852804,,,,
,,-0.531195,-1.690340,-9.211031,1584269852904,,,,
,,-0.704954,-1.859254,-8.121626,1584269853004,,,,
,,-0.664558,-1.908431,-8.894005,1584269853104,,,,
,,-0.652269,-1.651116,-9.126910,1584269853203,,,,
,,-0.829670,-1.611913,-8.500733,1584269853304,,,,
,,-0.791639,-1.519256,-9.194106,1584269853404,,,,
,,-0.271321,-1.924423,-8.664971,1584269853504,,,,
,,-0.017264,-1.656640,-9.313902,1584269853603,,,,
,,-0.199081,-1.321697,-9.076201,1584269853704,,,,
,,-0.512000,-1.446572,-9.008866,1584269853803,,,,
,,-0.512584,-1.344205,-9.836784,1584269853903,,,,
,,-0.307655,-1.721236,-8.947963,1584269854004,,,,
,,-0.211036,-1.494442,-9.559276,1584269854103,,,,
,,-0.380773,-1.637385,-8.953870,1584269854203,,,,
,,-0.154633,-2.447725,-8.551612,1584269854303,,,,
,,0.369986,-2.145578,-8.934037,1584269854403,,,,
,,0.062919,-2.103012,-8.828296,1584269854503,,,,
,,-0.079305,-2.106175,-9.141630,1584269854603,,,,
,,-0.347482,-1.818518,-9.414707,1584269854704,,,,
,,-0.394380,-1.890469,-10.359353,1584269854803,,,,
,,-0.385658,-1.525213,-10.073452,1584269854903,,,,
,,-0.495844,-1.904305,-9.475246,1584269855003,,,,
,,-0.278661,-2.048266,-9.491268,1584269855103,,,,
52.523532,13.411067,-0.196262,-1.893617,-9.420779,1584269855203,6.000906,1.567337,-0.325506,-0.205810
,,0.038869,-1.997736,-9.694605,1584269855303,,,,
,,0.125384,-1.800725,-10.097891,1584269855403,,,,
,,-0.051952,-1.703632,-10.090806,1584269855503,,,,
,,-0.190943,-1.815924,-10.412497,1584269855603,,,,
,,0.066462,-1.686907,-10.666060,1584269855703,,,,
,,0.021565,-1.570275,-10.564636,1584269855803,,,,
,,-0.284209,-1.792567,-9.735555,1584269855903,,,,
,,-0.302002,-1.723227,-9.559850,1584269856003,,,,
,,-0.170750,-1.813030,-9.674756,1584269856103,,,,
,,-0.255883,-1.929887,-9.358180,1584269856203,,,,
,,-0.509745,-2.029265,-9.044632,1584269856303,,,,
,,-0.432266,-2.027459,-9.106503,1584269856403,,,,
,,-0.336820,-2.093596,-9.235001,1584269856503,,,,
,,-0.172067,-2.050007,-9.166314,1584269856603,,,,
,,-0.048928,-2.154999,-9.466484,1584269856703,,,,
,,-0.080562,-1.877880,-9.431612,1584269856803,,,,
,,0.356219,-1.976580,-9.673020,1584269856903,,,,
,,0.232202,-2.136856,-9.482232,1584269857003,,,,
,,0.062560,-1.907064,-10.041903,1584269857103,,,,
,,0.032966,-2.182187,-9.791708,1584269857203,,,,
,,-0.015273,-1.792942,-9.826820,1584269857303,,,,
,,0.004256,-1.807441,-9.883552,1584269857403,,,,
,,-0.125005,-1.819960,-9.564296,1584269857503,,,,
,,-0.168759,-1.703063,-10.072784,1584269857603,,,,
,,0.048669,-1.808015,-9.423110,1584269857703,,,,
